Symbol,Name,Exchange,Sector,Industry
VINEETLAB.NS,Vineet Laboratories Limited,NSE,Basic Materials,Chemicals
VINYLINDIA.NS,Vinyl Chemicals (India) Limited,NSE,Basic Materials,Specialty Chemicals
VISHNU.NS,Vishnu Chemicals Limited,NSE,Basic Materials,Specialty Chemicals
VRAJ.NS,,NSE,Basic Materials,Steel
VSSL.NS,Vardhman Special Steels Limited,NSE,Basic Materials,Steel
VSTL.NS,Vibhor Steel Tubes Limited,NSE,Basic Materials,Steel
WELCORP.NS,Welspun Corp Limited,NSE,Basic Materials,Steel
WIPL.NS,The Western India Plywoods Limited,NSE,Basic Materials,Lumber & Wood Production
WSTCSTPAPR.NS,West Coast Paper Mills Limited,NSE,Basic Materials,Paper & Paper Products
XPROINDIA.NS,Xpro India Limited,NSE,Basic Materials,Specialty Chemicals
YASHO.NS,Yasho Industries Limited,NSE,Basic Materials,Specialty Chemicals
ZENITHSTL.NS,Zenith Steel Pipes & Industries Limited,NSE,Basic Materials,Steel
ZUARI.NS,Zuari Agro Chemicals Limited,NSE,Basic Materials,Agricultural Inputs
AFFLE.NS,Affle (India) Limited,NSE,Communication Services,Advertising Agencies
BAGFILMS.NS,B.A.G. Films and Media Limited,NSE,Communication Services,Broadcasting
BALAJITELE.NS,Balaji Telefilms Limited,NSE,Communication Services,Entertainment
BHARTIARTL.NS,Bharti Airtel Limited,NSE,Communication Services,Telecom Services
BHARTIHEXA.NS,,NSE,Communication Services,Telecom Services
BTML.NS,Bodhi Tree Multimedia Limited,NSE,Communication Services,Entertainment
CINEVISTA.NS,Cinevista Limited,NSE,Communication Services,Entertainment
CREATIVEYE.NS,Creative Eye Limited,NSE,Communication Services,Entertainment
CYBERMEDIA.NS,Cyber Media (India) Limited,NSE,Communication Services,Publishing
DBCORP.NS,D. B. Corp Limited,NSE,Communication Services,Publishing
DEN.NS,DEN Networks Limited,NSE,Communication Services,Entertainment
DGCONTENT.NS,Digicontent Limited,NSE,Communication Services,Internet Content & Information
DISHTV.NS,Dish TV India Limited,NSE,Communication Services,Entertainment
DNAMEDIA.NS,Diligent Media Corporation Limited,NSE,Communication Services,Publishing
ENIL.NS,Entertainment Network (India) Limited,NSE,Communication Services,Broadcasting
EROSMEDIA.NS,Eros International Media Limited,NSE,Communication Services,Entertainment
GFLLIMITED.NS,GFL Limited,NSE,Communication Services,Entertainment
GTL.NS,GTL Limited,NSE,Communication Services,Telecom Services
GTPL.NS,GTPL Hathway Limited,NSE,Communication Services,Entertainment
HATHWAY.NS,Hathway Cable and Datacom Limited,NSE,Communication Services,Entertainment
HMVL.NS,Hindustan Media Ventures Limited,NSE,Communication Services,Publishing
HTMEDIA.NS,HT Media Limited,NSE,Communication Services,Publishing
IDEA.NS,Vodafone Idea Limited,NSE,Communication Services,Telecom Services
IMAGICAA.NS,Imagicaaworld Entertainment Limited,NSE,Communication Services,Entertainment
INDIAMART.NS,IndiaMART InterMESH Limited,NSE,Communication Services,Internet Content & Information
INDUSTOWER.NS,Indus Towers Limited,NSE,Communication Services,Telecom Services
JAGRAN.NS,Jagran Prakashan Limited,NSE,Communication Services,Publishing
JUSTDIAL.NS,Just Dial Limited,NSE,Communication Services,Internet Content & Information
MATRIMONY.NS,Matrimony.com Limited,NSE,Communication Services,Internet Content & Information
MPSLTD.NS,MPS Limited,NSE,Communication Services,Publishing
MTNL.NS,Mahanagar Telephone Nigam Limited,NSE,Communication Services,Telecom Services
MUKTAARTS.NS,Mukta Arts Limited,NSE,Communication Services,Entertainment
NAUKRI.NS,Info Edge (India) Limited,NSE,Communication Services,Internet Content & Information
NAVNETEDUL.NS,Navneet Education Limited,NSE,Communication Services,Publishing
NAZARA.NS,Nazara Technologies Limited,NSE,Communication Services,Electronic Gaming & Multimedia
NDLVENTURE.NS,NDL Ventures Limited,NSE,Communication Services,Entertainment
NDTV.NS,New Delhi Television Limited,NSE,Communication Services,Broadcasting
NETWORK18.NS,Network18 Media & Investments Limited,NSE,Communication Services,Broadcasting
NEXTMEDIA.NS,Next Mediaworks Limited,NSE,Communication Services,Broadcasting
ONMOBILE.NS,OnMobile Global Limited,NSE,Communication Services,Telecom Services
PFOCUS.NS,Prime Focus Limited,NSE,Communication Services,Entertainment
PNC.NS,Pritish Nandy Communications Ltd,NSE,Communication Services,Entertainment
PVRINOX.NS,PVR INOX Limited,NSE,Communication Services,Entertainment
RADIOCITY.NS,Music Broadcast Limited,NSE,Communication Services,Broadcasting
RAILTEL.NS,RailTel Corporation of India Limited,NSE,Communication Services,Telecom Services
RAJTV.NS,Raj Television Network Limited,NSE,Communication Services,Broadcasting
RKSWAMY.NS,,NSE,Communication Services,Advertising Agencies
ROUTE.NS,Route Mobile Limited,NSE,Communication Services,Telecom Services
SABEVENTS.NS,SAB Events & Governance Now Media Limited,NSE,Communication Services,Publishing
